dimension,kappa_true,num_samples,replicate,r_bar,mpmath_mle,method,kind,kappa_hat,numerical_rel_error,statistical_rel_error
3,200.0,10000,10,0.9949961456036573,199.84594290571394,Sra two-step (CUSF),sra,199.84594289850628,3.6066082411403736e-11,0.0007702855074685999
3,200.0,10000,11,0.9949996904753768,199.98761978147013,Sra two-step (CUSF),sra,199.9876197745666,3.4519734478319234e-11,6.190112716694785e-05
3,200.0,10000,12,0.9950002656657401,200.01062719425906,Sra two-step (CUSF),sra,200.01062718680316,3.727749650695221e-11,5.313593401581329e-05
3,200.0,10000,13,0.9950379813211359,201.5308818283026,Sra two-step (CUSF),sra,201.53088182093947,3.653597369399498e-11,0.007654409104697351
3,200.0,10000,14,0.9949493491977975,197.99428611535077,Sra two-step (CUSF),sra,197.9942861075333,3.948334367289003e-11,0.010028569462333508
3,200.0,10000,15,0.9949995679849327,199.98272089027594,Sra two-step (CUSF),sra,199.98272088328903,3.4937562596269047e-11,8.639558355483246e-05
3,200.0,10000,16,0.9949210807482993,196.89228169263572,Sra two-step (CUSF),sra,196.89228168519068,3.7812748674461435e-11,0.015538591574046592
3,200.0,10000,17,0.995024536297457,200.98629188851194,Sra two-step (CUSF),sra,200.98629188161635,3.4308757140021e-11,0.004931459408081765
3,200.0,10000,18,0.9950387993140846,201.56410984118077,Sra two-step (CUSF),sra,201.56410983391214,3.606110640866362e-11,0.007820549169560707
3,200.0,10000,19,0.9951439222641294,205.9275107178076,Sra two-step (CUSF),sra,205.9275107109617,3.3244126941658574e-11,0.02963755355480856
3,200.0,10000,0,0.9948799403522685,195.3102246461235,Converged Newton (CUSF),converged,195.31022463779397,4.2647649277712284e-11,0.023448876811030174
3,200.0,10000,1,0.9950012997786438,200.05200466466337,Converged Newton (CUSF),converged,200.05200465670438,3.978459575326989e-11,0.0002600232835219174
3,200.0,10000,2,0.9949166714652387,196.72149717683922,Converged Newton (CUSF),converged,196.72149716852235,4.22774044510562e-11,0.016392514157388263
3,200.0,10000,3,0.9949793659716936,199.17803097417172,Converged Newton (CUSF),converged,199.17803096641265,3.895545002193332e-11,0.004109845167936754
3,200.0,10000,4,0.9950354526501812,201.42823293577905,Converged Newton (CUSF),converged,201.42823292886993,3.430064648766502e-11,0.007141164644349658
3,200.0,10000,5,0.9949970804119679,199.88328463087427,Converged Newton (CUSF),converged,199.8832846237808,3.548801907588392e-11,0.0005835768810959507
3,200.0,10000,6,0.9950273243891754,201.098981365924,Converged Newton (CUSF),converged,201.09898135902026,3.433009387014571e-11,0.005494906795101287
3,200.0,10000,7,0.9949098131550378,196.4564426529267,Converged Newton (CUSF),converged,196.45644264558658,3.736265268248218e-11,0.017717786772067114
3,200.0,10000,8,0.9951144342099554,204.6845837257401,Converged Newton (CUSF),converged,204.68458371857616,3.499993759626413e-11,0.023422918592880818
